window_idx,peak_freq_original,power_before_40Hz,power_before_50Hz,power_before_60Hz,label_before,max_power_before,SVM_mapped_freq,SVM_power_40Hz,SVM_power_50Hz,SVM_power_60Hz,SVM_max_power,SVM_improvement,RF_mapped_freq,RF_power_40Hz,RF_power_50Hz,RF_power_60Hz,RF_max_power,RF_improvement,KNN_mapped_freq,KNN_power_40Hz,KNN_power_50Hz,KNN_power_60Hz,KNN_max_power,KNN_improvement,XGB_mapped_freq,XGB_power_40Hz,XGB_power_50Hz,XGB_power_60Hz,XGB_max_power,XGB_improvement,file_name
11,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
12,35.64419601864194,2804760.828127776,234229.84927290943,66062.74689584106,40,2804760.828127776,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34894351.01494973,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,mpu_raw_optimized_driving_5_20251204_114632.csv
13,34.512634240272355,1651958.898875915,176517.5975900326,52631.197484017575,40,1651958.898875915,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23480782.329842422,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,36047152.944201596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23480782.329842422,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23480782.329842422,mpu_raw_optimized_driving_5_20251204_114632.csv
14,36.49286735241913,4359595.168556615,290848.07765922404,78307.25436361323,40,4359595.168556615,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33339516.674520895,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,mpu_raw_optimized_driving_5_20251204_114632.csv
15,37.62442913078872,8361814.90587138,391085.00463308766,98231.4303295614,40,8361814.90587138,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,16770926.322846957,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,29337296.93720613,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,16770926.322846957,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,16770926.322846957,mpu_raw_optimized_driving_5_20251204_114632.csv
16,36.49286735241913,4359595.168556615,290848.07765922404,78307.25436361323,40,4359595.168556615,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33339516.674520895,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,mpu_raw_optimized_driving_5_20251204_114632.csv
17,36.209976907826736,3746249.7181606,270469.70470306044,73993.85448929004,40,3746249.7181606,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,mpu_raw_optimized_driving_5_20251204_114632.csv
18,36.49286735241913,4359595.168556615,290848.07765922404,78307.25436361323,40,4359595.168556615,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,mpu_raw_optimized_driving_5_20251204_114632.csv
19,37.34153868619632,7063270.235042829,362848.6010731313,92816.50973457482,40,7063270.235042829,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,18069470.993675508,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30635841.60803468,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,18069470.993675508,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,18069470.993675508,mpu_raw_optimized_driving_5_20251204_114632.csv
20,36.77575779701153,5097340.320362889,312924.43080586917,82871.62445831351,40,5097340.320362889,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20035400.90835545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20035400.90835545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20035400.90835545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20035400.90835545,mpu_raw_optimized_driving_5_20251204_114632.csv
21,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
22,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34464895.506369635,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
23,36.209976907826736,3746249.7181606,270469.70470306044,73993.85448929004,40,3746249.7181606,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33952862.12491691,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,mpu_raw_optimized_driving_5_20251204_114632.csv
24,37.62442913078872,8361814.90587138,391085.00463308766,98231.4303295614,40,8361814.90587138,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,16770926.322846957,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,16770926.322846957,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,16770926.322846957,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,16770926.322846957,mpu_raw_optimized_driving_5_20251204_114632.csv
25,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34464895.506369635,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
26,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
27,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
28,36.77575779701153,5097340.320362889,312924.43080586917,82871.62445831351,40,5097340.320362889,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20035400.90835545,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32601771.522714622,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20035400.90835545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20035400.90835545,mpu_raw_optimized_driving_5_20251204_114632.csv
29,35.64419601864194,2804760.828127776,234229.84927290943,66062.74689584106,40,2804760.828127776,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34894351.01494973,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,mpu_raw_optimized_driving_5_20251204_114632.csv
30,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
31,36.49286735241913,4359595.168556615,290848.07765922404,78307.25436361323,40,4359595.168556615,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33339516.674520895,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20773146.06016172,mpu_raw_optimized_driving_5_20251204_114632.csv
32,36.209976907826736,3746249.7181606,270469.70470306044,73993.85448929004,40,3746249.7181606,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33952862.12491691,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,mpu_raw_optimized_driving_5_20251204_114632.csv
33,35.64419601864194,2804760.828127776,234229.84927290943,66062.74689584106,40,2804760.828127776,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34894351.01494973,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,mpu_raw_optimized_driving_5_20251204_114632.csv
34,35.92708646323434,3234216.336707877,251641.35584382564,69916.8879841172,40,3234216.336707877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21898524.892010458,mpu_raw_optimized_driving_5_20251204_114632.csv
35,35.64419601864194,2804760.828127776,234229.84927290943,66062.74689584106,40,2804760.828127776,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22327980.40059056,mpu_raw_optimized_driving_5_20251204_114632.csv
36,36.209976907826736,3746249.7181606,270469.70470306044,73993.85448929004,40,3746249.7181606,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,mpu_raw_optimized_driving_5_20251204_114632.csv
37,36.209976907826736,3746249.7181606,270469.70470306044,73993.85448929004,40,3746249.7181606,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21386491.510557737,mpu_raw_optimized_driving_5_20251204_114632.csv
38,38.19021001997351,11771921.018272102,455257.02411980653,110041.56824761118,40,11771921.018272102,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,13360820.210446235,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,13360820.210446235,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,13360820.210446235,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,13360820.210446235,mpu_raw_optimized_driving_5_20251204_114632.csv
